RL,Vin,Iin,Pin,Vout,Iout,Pout,Eff,Is1,Is2,Is3,Is4,Is5,Is6,Is7,Is8
28.93,652,39.3439593541362,25652.2614988968,391.447365662359,13.5315005103037,5296.87022821723,0.206487456415686,29.6021692596631,29.597502112645,29.5975021157543,29.6021692628477,89.4349875288815,89.4156105612084,89.4156105608088,89.4349875286244
30.0,652,39.5432405720337,25782.192852966,394.153744125218,13.1384581375071,5178.57246693087,0.200858495491982,29.7365436276538,29.7318281362024,29.7318281390426,29.7365436307314,89.9141582695919,89.8944364906351,89.8944364902521,89.9141582693071
15.0,653,34.9059386397284,22793.5779317427,329.408479758847,21.9605653172575,7233.99643580263,0.317369938912858,26.635516636842,26.6330533481931,26.6330533510089,26.635516640267,78.7206547000764,78.7061451652228,78.7061451647175,78.7206546996578
16.07,653,35.4437400022045,23144.7622214395,337.046520223583,20.9718207638173,7068.47921119732,0.30540297383784,26.9914835548722,26.9889627934256,26.9889627964512,26.9914835582801,80.0217992759451,80.0064711307043,80.0064711303597,80.0217992754768
17.14,653,35.9170746828576,23453.849767906,343.812269206165,20.0556655645282,6895.38388818039,0.293997955833074,27.3055200875423,27.3027492809912,27.3027492838513,27.3055200905308,81.166106357398,81.1502029719433,81.1502029716003,81.1661063569864
18.21,653,36.3808400492923,23756.6885521879,350.309232359939,19.2326486529779,6737.37438587312,0.28359905342332,27.6160776106325,27.6132303723289,27.6132303752061,27.6160776140417,82.2861619165219,82.2697498977978,82.26974989733,82.2861619161106
19.29,653,36.7913686303609,24024.7637156257,356.038890409028,18.461289474017,6572.93701984886,0.273590079704877,27.8903993700283,27.8871827369394,27.8871827397733,27.8903993727103,83.2772200672756,83.2606251959266,83.260625195467,83.2772200669226
20.36,653,37.1647298642339,24268.5686013447,361.304478129822,17.7483275186467,6412.5502118018,0.264232733175968,28.1394459054388,28.1359410434218,28.1359410465731,28.1394459082595,84.1780576397571,84.160983905011,84.1609839046504,84.1780576393869
21.43,653,37.5232334287051,24502.6714289444,366.26255572913,17.0922298110544,6260.24377370639,0.255492295681332,28.3805843279754,28.3768274835404,28.3768274865011,28.3805843307575,85.0423976852957,85.0252586100133,85.0252586096564,85.0423976850706
22.5,653,37.8533446020083,24718.2340251114,370.79624002631,16.479832890058,6110.66007189544,0.247212647379565,28.6018861539226,28.5979796474209,28.5979796502546,28.6018861566664,85.8382611099224,85.8205273886346,85.8205273882332,85.8382611095783
23.57,653,38.1584974663977,24917.4988455577,375.064734050079,15.9118564892245,5967.97622237401,0.239509441110619,28.8066798458717,28.8025387773486,28.8025387805075,28.8066798484154,86.5736829828627,86.5556870550029,86.5556870546317,86.573682982482
24.64,653,38.4513452819781,25108.7284691317,379.072397762872,15.3826212727749,5831.12712974894,0.232235062676218,29.0045166436008,29.0004045461632,29.0004045493323,29.0045166462309,87.2791111813196,87.2605820908679,87.2605820905573,87.2791111809629
25.71,653,38.7055796975998,25274.7435425327,382.541103152612,14.8765901911631,5690.90722287685,0.225161818686711,29.1751152507786,29.1708427249356,29.1708427285412,29.1751152538342,87.8910441297707,87.8723216196992,87.8723216193097,87.8910441293382
26.79,653,38.9527869078199,25436.1698508064,385.910433389623,14.4073305304553,5559.93916899555,0.218583977132048,29.3424243485055,29.3378504584322,29.3378504614001,29.3424243515115,88.4858293291555,88.4671170002161,88.4671169998489,88.4858293289182
27.86,653,39.1868640153132,25589.0222019995,389.12505161799,13.9686130867179,5435.53728840084,0.212416763934657,29.500786809608,29.4961292059476,29.4961292088338,29.500786812643,89.0492136133635,89.0302242628189,89.0302242623515,89.0492136128936
28.93,653,39.4066490778436,25732.5418478319,392.08268252446,13.553462059155,5314.07776164697,0.206511964230798,29.6490819939374,29.6444205079869,29.6444205111436,29.649081997062,89.5779507517667,89.558386410741,89.558386410323,89.5779507514911
30.0,653,39.6067829224456,25863.229248357,394.796929311919,13.1598976437306,5195.487179804,0.200883158476201,29.7842647844212,29.7795182360981,29.7795182390148,29.784264787737,90.0590290967161,90.0393099716282,90.0393099712749,90.059029096406
15.0,654,34.9595823115683,22863.5668317656,329.889886637373,21.9926591091591,7255.1558203749,0.317323883616221,26.6760269489936,26.673513685841,26.6735136889269,26.6760269521682,78.8417185245132,78.8271820151028,78.8271820146751,78.8417185240182
16.07,654,35.4934971952267,23212.7471656783,337.506798188779,21.0004603325665,7087.79812733497,0.30534077146262,27.0294724118808,27.0269936020033,27.0269936052555,27.0294724151107,80.1334354659913,80.1179444727942,80.1179444723905,80.1334354655426
17.14,654,35.9695639141737,23524.0947998696,344.312203135823,20.0848283041848,6915.45148301859,0.293973117429238,27.345430349494,27.3426194590623,27.3426194619267,27.345430352487,81.2843212428541,81.2684304954073,81.2684304950639,81.284321242442
18.21,654,36.4325087765839,23826.8607398859,350.792199512384,19.259164475845,6755.96466725243,0.283544053117456,27.6553878331091,27.6524698486561,27.6524698514326,27.6553878366445,82.4023093307088,82.3859739956619,82.3859739952643,82.4023093302445
19.29,654,36.8419399892186,24094.628752949,356.508593369306,18.4856444603687,6590.29110409117,0.273517022057647,27.9287980708476,27.9256042487024,27.9256042514375,27.9287980734693,83.3908777999871,83.3742244429024,83.374224442411,83.3908777996582
20.36,654,37.2196592157118,24341.6571270755,361.792662090674,17.772308535631,6429.89081660277,0.264151728990165,28.1808387506477,28.177358563792,28.1773585670668,28.1808387535428,84.3020297872674,84.2849398169816,84.2849398166535,84.3020297868685
21.43,654,37.5813078732716,24578.1753491196,366.830173254493,17.1187185935864,6279.66250758021,0.255497506156621,28.4244964085306,28.4207091634336,28.4207091665093,28.4244964113896,85.1741817768262,85.1570583703988,85.1570583700283,85.1741817765388
22.5,654,37.916587760443,24797.4483953297,371.430126887399,16.5080056394398,6131.57062931502,0.247266191729219,28.6494950478726,28.6456703882073,28.645670391223,28.6494950506143,85.9825075774547,85.9646282281848,85.9646282278402,85.9825075770411
23.57,654,38.2161157826152,24993.3397218304,375.62247774916,15.935518371806,5985.73889503503,0.239493359497162,28.850232577708,28.8460593775907,28.8460593807545,28.8502325802556,86.7043030608456,86.6862968393396,86.6862968389678,86.7043030604643
24.64,654,38.5081857445317,25184.3534769237,379.588271509508,15.4035552434778,5847.00890997297,0.232168314955178,29.04727489248,29.0431902650451,29.0431902682191,29.0472748951142,87.4076864363015,87.3890651861009,87.3890651857899,87.4076864359443
25.71,654,38.7653474007592,25352.5372000965,383.123985461741,14.8992578239249,5708.26303792414,0.225155494019053,29.220160696489,29.2158253292014,29.2158253321948,29.2201606994835,88.0267417319436,88.0080611005923,88.0080611001787,88.0267417314678
26.79,654,39.0113545178903,25513.4258547003,386.486258136125,14.4288279991236,5576.54374267104,0.218572910373919,29.3865344825163,29.3818662842173,29.3818662868573,29.3865344855783,88.6186550439496,88.6000026110681,88.6000026106746,88.6186550436543
27.86,654,39.2407417141443,25663.4450810504,389.652338100664,13.9875413485497,5450.27819074212,0.212375157486808,29.5409448960301,29.5362612707084,29.5362612736007,29.5409448989579,89.1709416481036,89.1518317193495,89.1518317189821,89.1709416476707
28.93,654,39.4548828575421,25803.4933888325,392.533820430004,13.5690569343151,5326.31375805895,0.206418320100956,29.6854226448517,29.6806220123027,29.6806220156138,29.6854226478502,89.6858908493923,89.6664545425421,89.6664545421516,89.6858908490451
30.0,654,39.6746464047467,25947.2187487044,395.505270758448,13.1835090252816,5214.14730659043,0.200952069548911,29.835158375241,29.8303610784231,29.8303610813443,29.8351583785619,90.2144409993073,90.1946814362872,90.1946814359333,90.2144409989967
15.0,655,35.0112649081428,22932.3785148335,330.37160126094,22.0247734173969,7276.35966131481,0.317296335249664,26.7155773008907,26.7130400351683,26.7130400382619,26.715577304071,78.9580192359331,78.9434967220021,78.9434967215735,78.958019235465
16.07,655,35.5446427843713,23281.7410237632,338.031023104101,21.0330788297303,7109.83315584294,0.30538236588862,27.0691273659031,27.0665109625296,27.0665109656262,27.0691273692259,80.2485366282974,80.2332287572464,80.2332287568712,80.2485366278554
17.14,655,36.0292798203161,23599.178282307,344.865621756035,20.1171109763237,6937.69998478502,0.29398057431459,27.3904717417524,27.3877664995356,27.3877665023797,27.3904717448949,81.4197638595195,81.4038565557368,81.4038565553976,81.4197638590782
18.21,655,36.4848030153864,23897.5459750781,351.283230093955,19.2861229964342,6774.8915821767,0.283497376226078,27.6951590545695,27.6921608906691,27.6921608936429,27.6951590579979,82.5200435547029,82.5037719387969,82.5037719384355,82.5200435542213
19.29,655,36.8972507309638,24167.6992287813,357.036449658018,18.5130148067239,6609.82107905903,0.273498152078432,27.9707020046216,27.9674921159288,27.967492118729,27.9707020073528,83.5158922824316,83.4992473103716,83.499247309934,83.5158922821651
20.36,655,37.2689178640985,24411.1412009845,362.263025138693,17.7954141375104,6446.6205590504,0.264085177582374,28.2183256887929,28.2147978492131,28.2147978524928,28.2183256916923,84.4124947435286,84.3954144986439,84.3954144983153,84.4124947431291
21.43,655,37.6312036653157,24648.4384007818,367.292859932778,17.1403106097835,6295.51370400351,0.255412274061299,28.4622213088115,28.4585039622612,28.4585039652474,28.4622213114977,85.2860527847865,85.2688334710796,85.2688334707507,85.2860527846195
22.5,655,37.9663392794659,24867.9522280502,371.90081015813,16.5289248959164,6147.1205598342,0.247190460374959,28.6872709504926,28.6833610443261,28.6833610469389,28.6872709531702,86.0940341063276,86.0762006410571,86.0762006407302,86.0940341059682
23.57,655,38.2699709740672,25066.830988014,376.14293446248,15.9575983803469,6002.3378817574,0.239453398980808,28.8909085667043,28.8867390703561,28.8867390735246,28.8909085692557,86.8258151131026,86.8077852378558,86.8077852374835,86.8258151127208
24.64,655,38.5605026639715,25257.1292449013,380.147595653036,15.4262524156261,5864.25276573709,0.23218207852822,29.0870162408328,29.0828157097595,29.0828157129385,29.0870162435673,87.5256782845698,87.5071874689584,87.5071874686292,87.5256782841687
25.71,655,38.8191387823242,25426.5359024223,383.646832645057,14.9195907586467,5723.85373891527,0.225113391807728,29.2608266891383,29.2563943758294,29.2563943788273,29.2608266921374,88.1481443529815,88.1295286558612,88.1295286554471,88.148144352505
26.79,655,39.0710541954585,25591.5404980253,387.075056508701,14.4508098167565,5593.54802641753,0.218570196149354,29.4314290859849,29.4268566236,29.426856626685,29.431429089093,88.7543397367744,88.7355498170323,88.735549816647,88.7543397365337
27.86,655,39.3056973971633,25745.2317951419,390.282183015399,14.010151200786,5467.91239501858,0.212385440477967,29.5898229044176,29.5851619087217,29.585161911501,29.5898229072102,89.3194135630647,89.3001014579752,89.3001014577682,89.3194135626909
28.93,655,39.5188311471263,25884.8344013677,393.176470532272,13.5912719776378,5343.76834621182,0.206443984278666,29.7334640783622,29.728766628883,29.7287666324143,29.7334640813647,89.8319237648675,89.8123391651008,89.8123391647134,89.8319237644437
30.0,655,39.7215752908904,26017.6318155332,395.914970336131,13.1971656778708,5224.95545787523,0.200823637405607,29.8706261115273,29.8658377259181,29.8658377291137,29.8706261141851,90.3190917933677,90.299369843305,90.2993698429075,90.3190917931059
15.0,656,35.0626522451255,23001.0998728023,330.869222223135,22.0579481482098,7298.29614763643,0.317302050249619,26.755116669338,26.7526566436509,26.7526566467411,26.7551166726968,79.0736696531525,79.0590691878595,79.0590691874132,79.0736696526954
16.07,656,35.6008695824132,23354.1704460631,338.52363106156,21.0637300460188,7130.57037887876,0.305323213913633,27.1111979492372,27.1087219689001,27.1087219720018,27.1111979525656,80.3755596940418,80.36006007169,80.3600600713145,80.3755596935995
17.14,656,36.0783716403554,23667.4117960731,345.353844582093,20.145590569978,6957.35715471867,0.293963582273623,27.4281623496929,27.4253668286831,27.4253668315884,27.4281623531209,81.5299316733273,81.5139739136184,81.5139739132809,81.5299316728453
18.21,656,36.5405718611808,23970.6151409346,351.813189631782,19.3152187913771,6795.34873143012,0.283486622745267,27.7375263028303,27.7345460904653,27.7345460935058,27.7375263064185,82.6462474237363,82.6299270415865,82.6299270411793,82.6462474232569
19.29,656,36.9558487330399,24243.0367688742,357.605840677026,18.5425388073571,6630.92017849132,0.273518546447317,28.0150506550043,28.0118655360509,28.0118655387319,28.0150506575902,83.6488135417446,83.632094135619,83.6320941352447,83.6488135413389
20.36,656,37.3261223588758,24485.9362674225,362.81727395463,17.8226404524538,6466.36182363281,0.264084728188892,28.2616118376584,28.2580658546059,28.2580658579231,28.2616118403673,84.5419599575511,84.524876236316,84.524876235916,84.5419599571392
21.43,656,37.6921533648637,24726.0526073506,367.897971274081,17.1685491013929,6316.27438412191,0.255450171704488,28.5083594284409,28.5046216283704,28.5046216313611,28.5083594311312,85.4247296024199,85.4075137895711,85.4075137892416,85.4247296022526
22.5,656,38.0194944412688,24940.7883534723,372.415142890892,16.5517841284836,6164.13505130842,0.247150770214135,28.7274533310904,28.7235918653667,28.7235918679835,28.7274533337721,86.2139635502591,86.1960252215537,86.1960252212265,86.2139635498992
23.57,656,38.3304559899655,25144.7791294174,376.740817944215,15.9829631648626,6021.4346159026,0.23947057100446,28.9365987215629,28.9323622086013,28.9323622117747,28.9365987241182,86.9634225144572,86.9454379787216,86.9454379783487,86.9634225140748
24.64,656,38.6189662593838,25334.0418661558,380.644918976871,15.4464336168578,5879.60647257044,0.232083238183368,29.1308727390557,29.1267564733516,29.126756476568,29.1308727419984,87.6579317933539,87.6393756160568,87.6393756156979,87.6579317929264
25.71,656,38.8772957869555,25503.5060362428,384.213137310595,14.9416137056271,5740.76427832196,0.225097061955474,29.3045514334701,29.3001336136695,29.300133616672,29.3045514364737,88.2799825835911,88.2613589330547,88.2613589326401,88.279982583114
26.79,656,39.1253209075265,25666.2105153374,387.605664015079,14.4706191742263,5608.89395373532,0.218532219642772,29.472298024812,29.4677078840142,29.4677078871038,29.4722980279248,88.8768682810846,88.8580399743211,88.8580399739353,88.8768682808437
27.86,656,39.3605584395949,25820.5263363743,390.850532241406,14.0305535120821,5483.84930783881,0.212383327760191,29.6311430424847,29.626468825701,29.6264688284844,29.6311430452814,89.4434654405301,89.424199523155,89.4241995229478,89.4434654401559
28.93,656,39.5685026595292,25956.9377446512,393.670855505577,13.6083618116883,5357.21543643675,0.206388576693362,29.770852109628,29.7661233803539,29.7661233837686,29.7708521123919,89.9435731000204,89.9239638277276,89.9239638273788,89.9435730996573
30.0,656,39.7910879112488,26102.9536697792,396.630422986308,13.2210140995434,5243.85641460983,0.200891304522404,29.922750648601,29.9180076515729,29.9180076547735,29.9227506512629,90.4785398353798,90.4587351675824,90.4587351671842,90.4785398351176
15.0,657,35.1113497309218,23068.1567732156,331.315278878535,22.0876852585699,7317.9876012244,0.317233304471092,26.7924654186916,26.7899604414988,26.7899604445308,26.7924654221769,79.1824733089941,79.1679333232918,79.1679333228287,79.182473308503
16.07,657,35.6542568493724,23424.8467500376,339.035153764558,21.0955581819001,7152.13581194966,0.305322629781481,27.15179803265,27.149368106425,27.1493681094576,27.1517980359673,80.4960856296346,80.4804636569137,80.4804636565843,80.4960856291606
17.14,657,36.1348881155096,23740.6214918898,345.903670320698,20.1776636578805,6979.52791775744,0.293990952180496,27.4710245543128,27.4682169837147,27.4682169865219,27.4710245572495,81.6579130500831,81.6419634288672,81.6419634285341,81.6579130496786
18.21,657,36.5935299324429,24041.949165615,352.320006165285,19.3430439910007,6814.94137816475,0.283460435392299,27.7777734751305,27.774774122073,27.7747741250864,27.7777734784852,82.7655772694914,82.7492541009265,82.7492541005181,82.7655772690149
19.29,657,37.0106377228514,24315.9889839133,358.133695116008,18.5699090578009,6650.51014883847,0.273503584544237,28.0565036795891,28.0532629457904,28.0532629486294,28.0565036824259,83.7723842930407,83.7557108662196,83.7557108657922,83.7723842926673
20.36,657,37.3910827127111,24565.9413422512,363.471820440512,17.854793680855,6489.71436277013,0.264175277159373,28.3105709058384,28.3069690625709,28.306969065534,28.3105709084866,84.690368696011,84.6732884106217,84.673288410261,84.6903686955673
21.43,657,37.7490134819588,24801.101857647,368.441792986783,17.1939274141486,6334.96144495352,0.255430645030001,28.5512996764121,28.5476635763624,28.5476635792153,28.5512996792759,85.5534991096402,85.5361564865368,85.5361564862788,85.5534991094285
22.5,657,38.0719365711662,25013.2623272562,372.960729558509,16.5760324248222,6182.20914634719,0.247157250640218,28.7670313204902,28.7630833684786,28.7630833712894,28.7670313233874,86.3320427452445,86.3142682056913,86.3142682053694,86.332042744834
23.57,657,38.3850410495342,25218.971969544,377.269934171114,16.005410547152,6038.36018350568,0.239437205878098,28.9778518350955,28.9736336877704,28.9736336909859,28.9778518377361,87.0866914901253,87.0686704063336,87.0686704059189,87.0866914897243
24.64,657,38.6679820101862,25404.8641806923,381.192761223275,15.4686648577591,5896.54306956661,0.232102916497699,29.1682315079772,29.1640008465437,29.1640008497692,29.1682315109968,87.7684098285319,87.7498341386423,87.7498341383024,87.7684098281722
25.71,657,38.9323004113514,25578.5213702579,384.74894435278,14.9624506345804,5756.78708658539,0.225063325719807,29.3461417123429,29.3416651567235,29.3416651597306,29.3461417153511,88.4043784927851,88.3857019290154,88.3857019286001,88.4043784923073
26.79,657,39.1840518703795,25743.9220788393,388.18412217057,14.4922149568824,5625.64774134461,0.218523336270067,29.5165534344651,29.5119678606257,29.5119678636023,29.5165534375516,89.0101117939992,88.9912497004248,88.9912497000079,89.0101117937407
27.86,657,39.4124994104243,25894.0121126488,391.355087018727,14.0486657627227,5498.01681206735,0.212327729984403,29.670288772514,29.6655416050293,29.6655416080492,29.6702887752221,89.5604665776078,89.5412318868678,89.5412318865708,89.5604665772654
28.93,657,39.6305192879839,26037.2511722054,394.291104511,13.6298024968721,5374.10988075849,0.206400815708815,29.81749230621,29.812692590808,29.8126925942244,29.817492309335,90.0847286236533,90.0651752523783,90.0651752519981,90.0847286232881
30.0,657,39.8483391960835,26180.3588518269,397.196112730283,13.2398704243426,5258.8250656015,0.200869097912863,29.9659324742226,29.9611711558518,29.9611711590572,29.9659324768885,90.6082779975202,90.5884565776845,90.5884565772857,90.6082779972575
15.0,658,35.1655010660463,23138.8997014585,331.830769719781,22.122051314653,7340.77731552178,0.317248331175361,26.8337947297806,26.8312662317455,26.8312662347732,26.8337947332591,79.3047488103129,79.2902416741316,79.2902416737035,79.3047488098063
16.07,658,35.7034583769823,23492.8756120544,339.536549341173,21.1267561843526,7173.30589360735,0.305339627726402,27.1901322605285,27.1876046878264,27.1876046908631,27.1901322638504,80.6065578696679,80.5910925825817,80.5910925822516,80.6065578691929
17.14,658,36.1875658877233,23811.4183541219,346.39118612035,20.2061020084313,6999.21564156932,0.293943667591633,27.5112141427877,27.5084614297689,27.5084614324424,27.5112141459782,81.7765731897615,81.7605345632288,81.7605345628794,81.7765731893298
18.21,658,36.6486134516079,24114.787651158,352.852195136887,19.3722621861332,6835.54523714441,0.283458653504509,27.819589162142,27.8165640633445,27.8165640663625,27.8195891655018,82.8900756750973,82.8737491295109,82.8737491291019,82.8900756746201
19.29,658,37.0649907958774,24388.7639436873,358.650395902244,18.5967009702666,6669.71416546175,0.273474874776838,28.097821686188,28.0946250567103,28.0946250595378,28.0978216889467,83.8953684359675,83.8785987572488,83.8785987569048,83.8953684355744
20.36,658,37.4422388510179,24636.9931639698,363.951301013237,17.8783471620839,6506.84770960676,0.264108840973446,28.3493226215,28.3458017643183,28.3458017672858,28.3493226241523,84.8053760511083,84.7881766141413,84.7881766137802,84.8053760506641
21.43,658,37.8013433271305,24873.2839092519,368.93333444466,17.216865984931,6351.87577650743,0.255369407581312,28.5909833761822,28.5872999191862,28.5872999222001,28.5909833789215,85.6713533119423,85.6540284122204,85.6540284118916,85.6713533117399
22.5,658,38.1265222606172,25087.2516474861,373.501352958022,16.6000601314672,6200.14491828754,0.247143250500652,28.8082417129061,28.8042278306507,28.8042278334658,28.8082417158077,86.4554010890675,86.4376431775373,86.437643177215,86.4554010886565
23.57,658,38.4420248380949,25294.8523434665,377.824853449665,16.0289526056869,6056.13666919528,0.239421704739049,29.0208725418136,29.0166218800297,29.01662188325,29.0208725444581,87.2157439462851,87.1977006583255,87.1977006579102,87.2157439458836
24.64,658,38.7242890894965,25480.5822208887,381.742449923368,15.4909710270854,5913.56123157149,0.23208108748487,29.2107439216589,29.2064364804593,29.2064364836852,29.2107439246105,87.895754423602,87.8772473878679,87.877247387508,87.8957544231733
25.71,658,38.990072242416,25655.4675355098,385.315876698358,14.9844979913266,5773.7649804128,0.225050078406146,29.3896972391146,29.3851414826934,29.385141485705,29.3896972421273,88.5353343976001,88.5167489406518,88.516748940236,88.5353343971216
26.79,658,39.2387770334938,25819.1152880389,388.711877562855,14.5119178353692,5640.95482882425,0.218479787781013,29.5578855929427,29.5532512683001,29.5532512713991,29.5578855960649,89.1338030283595,89.1149561909538,89.1149561905669,89.1338030281179
27.86,658,39.4693251151063,25970.81592574,391.904224391292,14.0683784166804,5513.45693183232,0.21229432866481,29.7131777443171,29.708475276261,29.7084752792854,29.7131777470294,89.6891262426791,89.6698804569183,89.6698804566208,89.6891262423362
28.93,658,39.6924960324458,26117.6623893494,394.886350011328,13.6503788642155,5390.34828596182,0.206387088002178,29.8640046198471,29.8592413959944,29.859241399416,29.8640046229769,90.2256506690864,90.2060847218402,90.2060847214595,90.2256506687207
30.0,658,39.9037708565057,26256.6812235808,397.735971242805,13.2578657080933,5273.13009401516,0.200830030616338,30.0075161313684,30.0027080007532,30.0027080039635,30.0075161340384,90.7335872763277,90.7137609424295,90.7137609420303,90.7335872760648
15.0,659,35.2158468980123,23207.2431057901,332.294823970117,22.1529882646754,7361.32333582237,0.317199389098732,26.8722848911924,26.8697923680022,26.8697923710344,26.8722848946762,79.4178255616449,79.4032612491265,79.4032612486978,79.4178255611376
16.07,659,35.750633342187,23559.6673725012,339.959180742165,21.1530532960537,7191.17466872179,0.305232436223412,27.226017383678,27.2235237516127,27.2235237547599,27.2260173868728,80.7119369732122,80.6963819671841,80.696381966845,80.7119369728256
17.14,659,36.2410973059537,23882.8831246235,346.902963017879,20.2359555861529,7019.91295233465,0.293930716643547,27.5516301124645,27.5488012005954,27.5488012034112,27.5516301154102,81.8972645347258,81.8812974429948,81.8812974426609,81.8972645343202
18.21,659,36.7053402273406,24188.8192098175,353.402124288807,19.4024543511857,6856.86858412564,0.283472645962919,27.8626306708484,27.8595948729117,27.8595948760684,27.8626306742627,83.0185775913091,83.0022289765999,83.0022289762472,83.0185775908223
19.29,659,37.113341647575,24457.692145752,359.088838350255,18.6194350399662,6686.0312992395,0.273371308273695,28.1344241107136,28.1312487519827,28.1312487548435,28.134424113572,84.0032599447986,83.9864502095759,83.98645020926,84.0032599444559
20.36,659,37.4908661526554,24706.4807945999,364.417603750497,17.9012533096815,6523.53183524477,0.264041321363366,28.3864489016197,28.38291873919,28.3829187423989,28.3864489043569,84.9144241388654,84.8972082801011,84.8972082797437,84.9144241385175
21.43,659,37.851947829672,24944.4336197539,369.45334864976,17.2411332821461,6369.79442560572,0.255359352820157,28.6284628044319,28.6247777458651,28.6247777487192,28.6284628073929,85.7854561681295,85.7678345651522,85.7678345648747,85.7854561680255
22.5,659,38.1845124519799,25163.5937058548,374.072873330345,16.6254610369039,6219.13398051633,0.247148084379908,28.8520196471731,28.848032649876,28.8480326528565,28.8520196499469,86.5869894405867,86.5691529392272,86.5691529389082,86.5869894401728
23.57,659,38.4995563446008,25371.2076310919,378.388807837798,16.0528779723655,6074.22935832903,0.239414278052937,29.0642692956078,29.0600975846417,29.0600975876872,29.0642692984923,87.3461567936138,87.3280209925465,87.3280209922097,87.3461567932344
24.64,659,38.7848434536805,25559.2118359755,382.339923104671,15.5152162734365,5932.08659693808,0.232091921887375,29.2564289732219,29.2521223138691,29.2521223168784,29.2564289760757,88.0334142688,88.0148774927887,88.0148774925246,88.0334142683729
25.71,659,39.0476613374706,25732.4088213931,385.881362799486,15.0064891052643,5790.72446677502,0.225036237647553,29.4331854833798,29.4286937667077,29.4286937697238,29.4331854863971,88.6659317637005,88.6472179733844,88.6472179729679,88.6659317632214
26.79,659,39.2959533621586,25896.0332656625,389.278237956006,14.5330619679905,5657.40475500478,0.218466075362451,29.6009063951753,29.5962963136745,29.5962963166601,29.6009063982712,89.2633468471084,89.2444258808142,89.2444258803962,89.2633468468492
27.86,659,39.5277266783026,26048.7718810014,392.48598777893,14.0892622627246,5529.83801626187,0.212287859156041,29.7571474818205,29.7524311000224,29.7524311030514,29.7571474845369,89.8217129191462,89.8023735569559,89.802373556658,89.8217129188028
28.93,659,39.7539527070721,26197.8548339605,395.493294591049,13.6713596437808,5406.93106705799,0.206388313139629,29.9105197903003,29.9058737654682,29.9058737688033,29.9105197932094,90.365341462131,90.345762740994,90.3457627406415,90.3653414618862
30.0,659,39.9536905769418,26329.4820902046,398.209409577811,13.2736469859268,5285.69112921022,0.200751807844206,30.0451144100958,30.0402091822679,30.040209185483,30.0451144127698,90.8456249960598,90.8258473567899,90.8258473563904,90.8456249957966
15.0,660,35.2675884300134,23276.6083638088,332.784155409164,22.1856103606116,7383.0196060929,0.317186227937411,26.9117078475891,26.9092112316,26.9092112344421,26.9117078509124,79.534185839086,79.5195667535101,79.5195667531429,79.534185838564
16.07,660,35.8060542349541,23631.9957950697,340.493033066551,21.186270833069,7213.77761532107,0.305254692742712,27.2681426733866,27.2656847409234,27.2656847439166,27.2681426763536,80.8373692520748,80.821717998261,80.8217179979627,80.8373692516621
17.14,660,36.2960213517499,23955.374092155,347.425412197895,20.2664317121302,7041.07339136731,0.29392458511734,27.5935556480987,27.59074757038,27.5907475732,27.5935556510488,82.021355778197,82.0053595290356,82.005359528701,82.0213557777908
18.21,660,36.7578819620412,24260.2020949472,353.899882385909,19.4297822252796,6876.19764431028,0.283435299401006,27.9025366190746,27.8994591692158,27.8994591722044,27.9025366226293,83.136816628847,83.1205278221803,83.1205278218089,83.1368166283666
19.29,660,37.1696450776295,24531.9657512355,359.633680429408,18.6476861316639,6706.33599502271,0.273371325519846,28.1771067030134,28.1739265248282,28.1739265276933,28.1771067058762,84.1307006508917,84.1138653592238,84.1138653589074,84.1307006505485
20.36,660,37.5444239016067,24779.3197750604,364.92345466282,17.9261021787407,6541.65513570476,0.263996558222261,28.42675069854,28.4232417712061,28.4232417743301,28.4267507013258,85.0351422470454,85.0178578969128,85.0178578965716,85.0351422466102
21.43,660,37.9113152533874,25021.4680672357,370.038993643851,17.26846334543,6390.00479811865,0.255380890559576,28.6733506070143,28.6695023687345,28.6695023716676,28.6733506098881,85.9202039632403,85.9027439013221,85.9027439010267,85.9202039631072
22.5,660,38.2406776573455,25238.847253848,374.610169747274,16.6493408776561,6237.01241235897,0.247119543520676,28.894659063381,28.890564357767,28.8905643608239,28.8946590662151,86.7139966550396,86.6962974564324,86.6962974561392,86.7139966546364
23.57,660,38.5563272670729,25447.1759962681,378.94857272012,16.0766256022193,6092.21432611673,0.239406302963054,29.1069856811327,29.1028045924073,29.1028045953289,29.1069856839925,87.4745913794837,87.456476017091,87.4564760167896,87.4745913789897
24.64,660,38.8423501212557,25635.9510800288,382.913029894994,15.5384727404238,5949.88367697645,0.232091396117993,29.299802129057,29.2955595457189,29.295559548644,29.2998021318756,88.163870989615,88.1451930240392,88.1451930238296,88.1638709892093
25.71,660,39.1060532429525,25809.9951403486,386.454435926601,15.0287752700486,5807.93686965426,0.225026654909157,29.4771480952341,29.4726609291769,29.4726609321045,29.4771480982008,88.7984304701113,88.7796920130845,88.7796920127631,88.7984304697014
26.79,660,39.3513157013942,25971.8683629202,389.820565433457,14.5533088712803,5673.17909313023,0.218435540094981,29.6426616544156,29.6380517499819,29.638051752972,29.6426616575161,89.3886194637399,89.3696652293809,89.3696652289623,89.3886194634803
27.86,660,39.5885474089068,26128.4412898785,393.096241059419,14.1111688244446,5547.04742184402,0.212299209137776,29.8028436753681,29.7980541469867,29.7980541498712,29.8028436784675,89.9600151777654,89.9407228703089,89.9407228699105,89.9600151773356
